,Tick,Second,AttackerSteamId,AttackerName,AttackerTeam,AttackerSide,AttackerX,AttackerY,AttackerZ,AttackerAreaId,AttackerAreaName,AttackerViewX,AttackerViewY,VictimSteamId,VictimName,VictimTeam,VictimSide,VictimX,VictimY,VictimZ,VictimAreaId,VictimAreaName,VictimViewX,VictimViewY,Weapon,HpDamage,HpDamageTaken,ArmorDamage,ArmorDamageTaken,HitGroup,RoundNum,MatchId,MapName
2903,249253,135.15625,,,,,,,,,,,,76561198201620490,broky,FaZe Clan,T,1071.9940185546875,-1960.015625,1.2916474342346191,2386,PalaceInterior,76.805419921875,13.9031982421875,C4,3,3,1,1,Generic,13,mousesports-vs-faze-m1-mirage,de_mirage
2904,249253,135.15625,,,,,,,,,,,,76561198016255205,Twistzz,FaZe Clan,T,964.8800659179688,-1239.6904296875,-108.96875,120,PalaceInterior,77.684326171875,6.0040283203125,C4,1,1,0,0,Generic,13,mousesports-vs-faze-m1-mirage,de_mirage
2905,253646,9.3203125,7.656119798943026e+16,karrigan,FaZe Clan,T,333.5003662109375,120.5318374633789,-231.74057006835938,84.0,Top Mid towards Apps,253.1964111328125,346.5362548828125,76561198002942763,acoR,mousesports,CT,-751.9169921875,-1056.1429443359375,-167.96875,629,Right Side Connector,48.900146484375,1.845703125,Molotov,1,1,0,0,Generic,14,mousesports-vs-faze-m1-mirage,de_mirage
2906,253671,9.515625,7.656119798943026e+16,karrigan,FaZe Clan,T,321.21063232421875,160.41241455078125,-251.08592224121094,84.0,Top Mid towards Apps,253.1964111328125,346.5362548828125,76561198002942763,acoR,mousesports,CT,-758.3536987304688,-1043.2135009765625,-167.96875,2447,Right Side Connector,48.900146484375,1.845703125,Molotov,2,2,0,0,Generic,14,mousesports-vs-faze-m1-mirage,de_mirage
2907,253697,9.71875,7.656119798943026e+16,karrigan,FaZe Clan,T,320.94635009765625,207.0909881591797,-258.5697937011719,82.0,Top Mid towards Apps,256.102294921875,346.0089111328125,76561198002942763,acoR,mousesports,CT,-742.083251953125,-1056.4180908203125,-167.96875,1312,Right Side Connector,49.5318603515625,2.318115234375,Molotov,3,3,0,0,Generic,14,mousesports-vs-faze-m1-mirage,de_mirage
2908,253750,10.1328125,7.656119809338635e+16,Bymas,mousesports,CT,45.06999588012695,-2068.833251953125,-167.98143005371094,47.0,Top Balcony,35.562744140625,5.4876708984375,76561198016255205,Twistzz,FaZe Clan,T,655.3905639648438,-1718.99755859375,-257.73016357421875,153,T Spawn A Ramp,162.6416015625,352.100830078125,Incendiary Grenade,4,4,0,0,Generic,14,mousesports-vs-faze-m1-mirage,de_mirage
2909,253776,10.3359375,7.656119809338635e+16,Bymas,mousesports,CT,69.97056579589844,-2062.362548828125,-167.98143005371094,47.0,Top Balcony,116.4825439453125,4.5648193359375,76561198016255205,Twistzz,FaZe Clan,T,655.3905639648438,-1718.99755859375,-257.73016357421875,153,T Spawn A Ramp,162.5921630859375,352.1942138671875,Incendiary Grenade,5,5,0,0,Generic,14,mousesports-vs-faze-m1-mirage,de_mirage
2910,253802,10.5390625,7.656119809338635e+16,Bymas,mousesports,CT,94.18972778320312,-2053.34326171875,-167.98143005371094,47.0,Top Balcony,119.3499755859375,4.32861328125,76561198016255205,Twistzz,FaZe Clan,T,656.0025024414062,-1718.99755859375,-257.6106872558594,153,T Spawn A Ramp,163.377685546875,351.8701171875,Incendiary Grenade,6,6,0,0,Generic,14,mousesports-vs-faze-m1-mirage,de_mirage
2911,253827,10.734375,7.656119809338635e+16,Bymas,mousesports,CT,116.46175384521484,-2042.2542724609375,-167.98143005371094,509.0,Top Balcony,119.4818115234375,4.053955078125,76561198016255205,Twistzz,FaZe Clan,T,659.8893432617188,-1718.99755859375,-256.76611328125,153,T Spawn A Ramp,163.6083984375,353.1170654296875,Incendiary Grenade,7,7,0,0,Generic,14,mousesports-vs-faze-m1-mirage,de_mirage
2912,253853,10.9375,7.656119809338635e+16,Bymas,mousesports,CT,130.40811157226562,-2034.9005126953125,-167.98143005371094,509.0,Top Balcony,119.520263671875,4.02099609375,76561198016255205,Twistzz,FaZe Clan,T,684.9349365234375,-1718.99755859375,-251.39923095703125,153,T Spawn A Ramp,163.795166015625,354.08935546875,Incendiary Grenade,8,8,0,0,Generic,14,mousesports-vs-faze-m1-mirage,de_mirage
2913,256586,32.2890625,7.656119800294277e+16,acoR,mousesports,CT,-400.01763916015625,-1530.02685546875,-39.96875,141.0,Top STairs,357.8466796875,14.4195556640625,76561197989430253,karrigan,FaZe Clan,T,573.3438110351562,-1559.5242919921875,-263.96875,241,A Ramp,184.822998046875,349.969482421875,AWP,137,100,1,1,Stomach,14,mousesports-vs-faze-m1-mirage,de_mirage
2914,256817,34.09375,7.656119809338635e+16,Bymas,mousesports,CT,-55.12169647216797,-1761.4696044921875,-167.96875,4.0,A Site,35.4583740234375,4.2572021484375,76561198016255205,Twistzz,FaZe Clan,T,278.22515869140625,-1491.333251953125,-175.96875,60,A Ramp,217.99072265625,359.769287109375,M4A4,28,28,6,6,Stomach,14,mousesports-vs-faze-m1-mirage,de_mirage
2915,256829,34.1875,7.656119809338635e+16,Bymas,mousesports,CT,-55.61404800415039,-1765.3306884765625,-167.96875,4.0,A Site,38.1829833984375,2.65869140625,76561198016255205,Twistzz,FaZe Clan,T,278.0218811035156,-1490.3577880859375,-175.96875,60,A Ramp,220.3472900390625,359.769287109375,M4A4,22,22,4,4,Chest,14,mousesports-vs-faze-m1-mirage,de_mirage
2916,256843,34.296875,7.65611980162552e+16,Twistzz,FaZe Clan,T,281.09893798828125,-1493.92626953125,-175.96875,60.0,A Ramp,218.91357421875,0.087890625,76561198093386355,Bymas,mousesports,CT,-55.94270324707031,-1771.904541015625,-167.96875,4,A Site,42.242431640625,1.329345703125,AK-47,109,100,15,15,Head,14,mousesports-vs-faze-m1-mirage,de_mirage
2917,258585,47.90625,7.65611980399866e+16,coldzera,FaZe Clan,T,46.403682708740234,-2270.7939453125,-39.96875,201.0,T Palace Stairs Peek,113.323974609375,9.0472412109375,76561198002942763,acoR,mousesports,CT,-276.0279541015625,-1504.03125,-163.9729461669922,143,Sandwhich,325.3271484375,316.1590576171875,AK-47,26,26,3,3,Chest,14,mousesports-vs-faze-m1-mirage,de_mirage
2918,258598,48.0078125,7.65611980399866e+16,coldzera,FaZe Clan,T,46.76430892944336,-2270.639404296875,-39.96875,201.0,T Palace Stairs Peek,113.18115234375,9.2669677734375,76561198002942763,acoR,mousesports,CT,-277.6182861328125,-1504.1400146484375,-163.9803009033203,143,Sandwhich,316.0821533203125,331.204833984375,AK-47,10,10,1,1,Chest,14,mousesports-vs-faze-m1-mirage,de_mirage
2919,258611,48.109375,7.65611980399866e+16,coldzera,FaZe Clan,T,47.33427047729492,-2270.395263671875,-39.96875,201.0,T Palace Stairs Peek,113.1536865234375,10.1348876953125,76561198002942763,acoR,mousesports,CT,-281.7737731933594,-1504.33056640625,-163.9961700439453,143,Sandwhich,298.7677001953125,0.76904296875,AK-47,16,16,2,2,Stomach,14,mousesports-vs-faze-m1-mirage,de_mirage
2920,258649,48.40625,7.65611980399866e+16,coldzera,FaZe Clan,T,45.40602493286133,-2271.2001953125,-39.96875,201.0,T Palace Stairs Peek,112.4066162109375,14.1778564453125,76561198002942763,acoR,mousesports,CT,-275.72125244140625,-1504.002685546875,-163.9702606201172,143,Sandwhich,288.0450439453125,359.1925048828125,AK-47,26,26,3,3,Chest,14,mousesports-vs-faze-m1-mirage,de_mirage
2921,258662,48.5078125,7.65611980399866e+16,coldzera,FaZe Clan,T,45.97624969482422,-2270.967041015625,-39.96875,201.0,T Palace Stairs Peek,112.0440673828125,15.413818359375,76561198002942763,acoR,mousesports,CT,-274.7569885253906,-1504.002685546875,-163.9702606201172,143,Sandwhich,290.7696533203125,353.43017578125,AK-47,10,10,1,1,Chest,14,mousesports-vs-faze-m1-mirage,de_mirage
2922,258713,48.90625,7.65611980399866e+16,coldzera,FaZe Clan,T,45.261844635009766,-2271.368896484375,-39.96875,201.0,T Palace Stairs Peek,115.33447265625,18.4625244140625,76561198002942763,acoR,mousesports,CT,-278.9477844238281,-1505.734130859375,-164.11314392089844,143,Sandwhich,292.906494140625,352.8369140625,AK-47,7,6,1,1,Stomach,14,mousesports-vs-faze-m1-mirage,de_mirage
2923,260343,61.640625,7.656119806842277e+16,frozen,mousesports,CT,-1313.0546875,-2462.092529296875,-198.97283935546875,1180.0,Deep CT,16.9024658203125,359.208984375,76561197997351207,rain,FaZe Clan,T,-182.52061462402344,-2118.802490234375,-167.96875,1733,Default A,195.853271484375,0.7745361328125,M4A4,26,26,5,5,Stomach,14,mousesports-vs-faze-m1-mirage,de_mirage
2924,260360,61.7734375,7.65611979973512e+16,rain,FaZe Clan,T,-184.70509338378906,-2118.892822265625,-167.96875,1733.0,Default A,196.666259765625,1.73583984375,76561198068422762,frozen,mousesports,CT,-1315.31005859375,-2461.879638671875,-199.43809509277344,1180,Deep CT,17.2979736328125,0.087890625,AK-47,26,26,3,3,Chest,14,mousesports-vs-faze-m1-mirage,de_mirage
2925,260373,61.875,7.65611979973512e+16,rain,FaZe Clan,T,-185.322509765625,-2117.14794921875,-167.96875,1733.0,Default A,196.6278076171875,2.9937744140625,76561198068422762,frozen,mousesports,CT,-1317.1510009765625,-2460.955078125,-199.867919921875,1180,Deep CT,17.3419189453125,0.8349609375,AK-47,26,26,3,3,Chest,14,mousesports-vs-faze-m1-mirage,de_mirage
2926,260386,61.9765625,7.65611979973512e+16,rain,FaZe Clan,T,-185.58450317382812,-2114.92529296875,-167.96875,1733.0,Default A,196.962890625,4.8394775390625,76561198068422762,frozen,mousesports,CT,-1318.788330078125,-2460.0927734375,-200.2528839111328,1180,Deep CT,16.6387939453125,2.28515625,AK-47,33,33,4,4,Stomach,14,mousesports-vs-faze-m1-mirage,de_mirage
2927,260398,62.0703125,7.65611979973512e+16,rain,FaZe Clan,T,-184.67381286621094,-2112.732177734375,-167.96875,1733.0,Default A,196.962890625,5.9490966796875,76561198068422762,frozen,mousesports,CT,-1320.2755126953125,-2459.292724609375,-200.60362243652344,1180,Deep CT,16.5948486328125,3.7353515625,AK-47,26,15,3,3,Chest,14,mousesports-vs-faze-m1-mirage,de_mirage
2928,261351,69.515625,7.656119806180125e+16,dexter,mousesports,CT,-1367.1331787109375,-2418.377685546875,-212.7028350830078,1162.0,Deep CT,14.2437744140625,0.384521484375,76561198016255205,Twistzz,FaZe Clan,T,-184.15414428710938,-2141.60400390625,-167.96875,189,Default A,192.2003173828125,1.1041259765625,M4A4,22,20,0,0,RightLeg,14,mousesports-vs-faze-m1-mirage,de_mirage
2929,261374,69.6953125,7.656119806180125e+16,dexter,mousesports,CT,-1367.1922607421875,-2418.146728515625,-212.73007202148438,1162.0,Deep CT,13.612060546875,2.92236328125,76561197997351207,rain,FaZe Clan,T,-253.99278259277344,-2134.012451171875,-172.94839477539062,459,Default A,194.2987060546875,1.5875244140625,M4A4,26,26,5,5,Stomach,14,mousesports-vs-faze-m1-mirage,de_mirage
2930,261408,69.9609375,7.656119806180125e+16,dexter,mousesports,CT,-1367.1783447265625,-2418.205322265625,-212.73007202148438,1162.0,Deep CT,13.3538818359375,5.4327392578125,76561197997351207,rain,FaZe Clan,T,-253.99278259277344,-2134.012451171875,-172.94839477539062,459,Default A,194.2987060546875,1.5875244140625,M4A4,86,48,18,18,Head,14,mousesports-vs-faze-m1-mirage,de_mirage
2931,261494,70.6328125,7.65611980399866e+16,coldzera,FaZe Clan,T,70.9730453491211,-2111.20556640625,-35.96875,47.0,Top Balcony,192.052001953125,7.525634765625,76561198061801241,dexter,mousesports,CT,-1363.9088134765625,-2421.30908203125,-211.86253356933594,1162,Deep CT,15.29296875,3.416748046875,AK-47,26,26,3,3,Chest,14,mousesports-vs-faze-m1-mirage,de_mirage
2932,261526,70.8828125,7.656119806180125e+16,dexter,mousesports,CT,-1362.9425048828125,-2403.79052734375,-212.8372039794922,1162.0,Deep CT,11.6400146484375,354.287109375,76561198039986599,coldzera,FaZe Clan,T,71.00357818603516,-2111.145263671875,-35.96875,47,Top Balcony,192.4420166015625,9.481201171875,M4A4,22,22,0,0,RightLeg,14,mousesports-vs-faze-m1-mirage,de_mirage
2933,261533,70.9375,7.65611980399866e+16,coldzera,FaZe Clan,T,71.00357818603516,-2111.145263671875,-35.96875,47.0,Top Balcony,192.0794677734375,10.162353515625,76561198061801241,dexter,mousesports,CT,-1363.3232421875,-2400.8486328125,-213.10946655273438,1162,Deep CT,11.656494140625,354.3035888671875,AK-47,26,26,3,3,LeftArm,14,mousesports-vs-faze-m1-mirage,de_mirage
2934,261539,70.984375,7.656119806180125e+16,dexter,mousesports,CT,-1363.4033203125,-2399.79296875,-213.19586181640625,1164.0,Deep CT,11.6400146484375,354.3365478515625,76561198039986599,coldzera,FaZe Clan,T,71.00357818603516,-2111.145263671875,-35.96875,47,Top Balcony,191.6400146484375,10.667724609375,M4A4,22,22,0,0,LeftLeg,14,mousesports-vs-faze-m1-mirage,de_mirage
2935,261551,71.078125,7.656119806180125e+16,dexter,mousesports,CT,-1363.3153076171875,-2400.193359375,-213.16021728515625,1162.0,Deep CT,11.6290283203125,354.320068359375,76561198039986599,coldzera,FaZe Clan,T,71.0977783203125,-2111.622802734375,-35.96875,47,Top Balcony,190.7940673828125,11.854248046875,M4A4,84,56,18,18,Head,14,mousesports-vs-faze-m1-mirage,de_mirage
2936,263637,87.375,7.656119806180125e+16,dexter,mousesports,CT,-1190.70703125,-2307.471435546875,-184.8173370361328,1235.0,CT Left Side,344.036865234375,359.615478515625,76561198201620490,broky,FaZe Clan,T,-639.4920043945312,-2475.77001953125,-167.96875,235,Ticketbooth ,163.0316162109375,5.196533203125,M4A4,22,22,4,4,RightArm,14,mousesports-vs-faze-m1-mirage,de_mirage
2937,263649,87.46875,7.656119806180125e+16,dexter,mousesports,CT,-1190.54150390625,-2306.904296875,-184.8173370361328,1235.0,CT Left Side,343.509521484375,359.45068359375,76561198201620490,broky,FaZe Clan,T,-640.7334594726562,-2476.534423828125,-167.96875,235,Ticketbooth ,162.4053955078125,5.284423828125,M4A4,89,78,19,19,Head,14,mousesports-vs-faze-m1-mirage,de_mirage
2938,268968,7.53125,7.65611980399866e+16,coldzera,FaZe Clan,T,410.1236572265625,-291.9998474121094,-166.7673797607422,29.0,Top Mid Left Side,193.798828125,359.857177734375,76561197991272318,ropz,mousesports,CT,-1100.035888671875,-660.830078125,-134.96875,1089,Snipers Nest,75.948486328125,22.467041015625,AK-47,32,32,4,4,Stomach,15,mousesports-vs-faze-m1-mirage,de_mirage
2939,268994,7.734375,7.65611980399866e+16,coldzera,FaZe Clan,T,411.08148193359375,-295.0775146484375,-166.68197631835938,29.0,Top Mid Left Side,193.458251953125,1.0162353515625,76561197991272318,ropz,mousesports,CT,-1100.2650146484375,-646.4833984375,-134.96875,1085,Snipers Nest,105.3863525390625,19.698486328125,AK-47,26,26,3,3,Chest,15,mousesports-vs-faze-m1-mirage,de_mirage
2940,269007,7.8359375,7.65611980399866e+16,coldzera,FaZe Clan,T,411.08148193359375,-295.0775146484375,-166.68197631835938,29.0,Top Mid Left Side,193.2440185546875,3.1201171875,76561197991272318,ropz,mousesports,CT,-1104.5958251953125,-640.8685913085938,-134.96875,1085,Snipers Nest,111.0333251953125,20.5169677734375,AK-47,25,25,0,0,RightLeg,15,mousesports-vs-faze-m1-mirage,de_mirage
2941,269019,7.9296875,7.65611980399866e+16,coldzera,FaZe Clan,T,411.08148193359375,-295.0775146484375,-166.68197631835938,29.0,Top Mid Left Side,192.711181640625,4.10888671875,76561197991272318,ropz,mousesports,CT,-1108.5006103515625,-635.6663208007812,-134.96875,1085,Snipers Nest,111.8133544921875,20.9454345703125,AK-47,26,17,3,3,Chest,15,mousesports-vs-faze-m1-mirage,de_mirage
2942,271164,24.6875,7.656119809338635e+16,Bymas,mousesports,CT,-295.7845458984375,-1510.5953369140625,-164.51824951171875,143.0,Sandwhich,298.9984130859375,4.603271484375,76561197989430253,karrigan,FaZe Clan,T,-95.45853424072266,-1869.6383056640625,-167.96875,4,A Site,50.33935546875,3.9990234375,M4A4,28,28,6,6,Stomach,15,mousesports-vs-faze-m1-mirage,de_mirage
2943,271175,24.7734375,7.656119809338635e+16,Bymas,mousesports,CT,-298.6759338378906,-1512.20556640625,-164.6524200439453,143.0,Sandwhich,299.6466064453125,5.657958984375,76561197989430253,karrigan,FaZe Clan,T,-96.1278076171875,-1863.821044921875,-167.96875,4,A Site,47.7410888671875,3.33984375,M4A4,22,22,4,4,Chest,15,mousesports-vs-faze-m1-mirage,de_mirage
2944,271187,24.8671875,7.656119809338635e+16,Bymas,mousesports,CT,-299.4588317871094,-1512.6531982421875,-164.6897430419922,143.0,Sandwhich,300.0201416015625,6.5093994140625,76561197989430253,karrigan,FaZe Clan,T,-98.86707305908203,-1860.88037109375,-167.96875,4,A Site,103.095703125,0.703125,M4A4,22,22,4,4,Chest,15,mousesports-vs-faze-m1-mirage,de_mirage
2945,271198,24.953125,7.656119809338635e+16,Bymas,mousesports,CT,-303.6366271972656,-1515.0965576171875,-164.8933563232422,143.0,Sandwhich,301.3165283203125,7.6025390625,76561197989430253,karrigan,FaZe Clan,T,-98.85420227050781,-1859.8475341796875,-167.96875,4,A Site,101.6839599609375,1.318359375,M4A4,22,22,4,4,Chest,15,mousesports-vs-faze-m1-mirage,de_mirage
2946,271210,25.046875,7.656119809338635e+16,Bymas,mousesports,CT,-303.9175109863281,-1515.24072265625,-164.91702270507812,143.0,Sandwhich,300.6683349609375,8.1134033203125,76561197989430253,karrigan,FaZe Clan,T,-94.88380432128906,-1858.6673583984375,-167.96875,4,A Site,127.1612548828125,3.427734375,M4A4,28,6,6,6,Stomach,15,mousesports-vs-faze-m1-mirage,de_mirage
2947,271317,25.8828125,7.656119809338635e+16,Bymas,mousesports,CT,-284.5418701171875,-1505.877685546875,-164.12510681152344,143.0,Sandwhich,293.0987548828125,355.572509765625,76561197997351207,rain,FaZe Clan,T,38.14423751831055,-2247.47509765625,-39.96875,201,T Palace Stairs Peek,114.1259765625,9.8272705078125,M4A4,87,87,18,18,Head,15,mousesports-vs-faze-m1-mirage,de_mirage
2948,271328,25.96875,7.656119809338635e+16,Bymas,mousesports,CT,-284.7051086425781,-1505.9443359375,-164.13827514648438,143.0,Sandwhich,293.1646728515625,356.561279296875,76561197997351207,rain,FaZe Clan,T,33.2848014831543,-2250.311767578125,-39.96875,201,T Palace Stairs Peek,113.829345703125,10.0140380859375,M4A4,21,13,4,4,RightArm,15,mousesports-vs-faze-m1-mirage,de_mirage
2949,271408,26.59375,7.65611980162552e+16,Twistzz,FaZe Clan,T,-567.9021606445312,-629.6488037109375,-274.9503479003906,81.0,Mid Close Connector,233.63525390625,347.991943359375,76561198002942763,acoR,mousesports,CT,-807.990966796875,-946.671630859375,-167.96875,2448,Right Side Connector,36.243896484375,359.1595458984375,AK-47,141,100,0,0,Head,15,mousesports-vs-faze-m1-mirage,de_mirage
2950,271944,30.78125,7.65611980162552e+16,Twistzz,FaZe Clan,T,-561.9641723632812,-712.8792724609375,-267.0553894042969,81.0,Mid Close Connector,163.8665771484375,349.60693359375,76561198068422762,frozen,mousesports,CT,-1216.449951171875,-522.0034790039062,-167.96875,1067,Right Side Snipers Nest,344.5806884765625,5.3668212890625,AK-47,15,15,2,2,RightArm,15,mousesports-vs-faze-m1-mirage,de_mirage
2951,271957,30.8828125,7.65611980162552e+16,Twistzz,FaZe Clan,T,-558.9953002929688,-717.62109375,-265.78411865234375,81.0,Mid Close Connector,163.267822265625,350.3485107421875,76561198068422762,frozen,mousesports,CT,-1217.0947265625,-522.0034790039062,-167.96875,1067,Right Side Snipers Nest,344.5806884765625,5.2349853515625,AK-47,27,27,3,3,Unknown,15,mousesports-vs-faze-m1-mirage,de_mirage
2952,272084,31.875,7.656119806842277e+16,frozen,mousesports,CT,-1230.343017578125,-556.4874877929688,-167.96875,54.0,Snipers Nest,344.0093994140625,359.6044921875,76561198201620490,broky,FaZe Clan,T,-354.3531188964844,-805.2037963867188,-167.96875,2433,Chair,177.2039794921875,0.977783203125,M4A4,21,21,4,4,Chest,15,mousesports-vs-faze-m1-mirage,de_mirage
2953,272107,32.0546875,7.656119806842277e+16,frozen,mousesports,CT,-1231.0233154296875,-558.9596557617188,-167.96875,54.0,Snipers Nest,344.0972900390625,0.0439453125,76561198201620490,broky,FaZe Clan,T,-351.4504089355469,-812.71435546875,-167.96875,2433,Chair,176.9512939453125,1.065673828125,M4A4,21,21,4,4,Chest,15,mousesports-vs-faze-m1-mirage,de_mirage
2954,272119,32.1484375,7.656119806842277e+16,frozen,mousesports,CT,-1230.7576904296875,-558.0321044921875,-167.96875,54.0,Snipers Nest,343.9654541015625,0.966796875,76561198201620490,broky,FaZe Clan,T,-349.1122131347656,-815.813232421875,-167.96875,2433,Chair,171.3922119140625,1.5216064453125,M4A4,21,21,4,4,Chest,15,mousesports-vs-faze-m1-mirage,de_mirage
2955,272167,32.5234375,7.65611980162552e+16,Twistzz,FaZe Clan,T,-464.6669616699219,-741.713623046875,-260.0909118652344,81.0,Mid Close Connector,166.7779541015625,354.8309326171875,76561198068422762,frozen,mousesports,CT,-1233.562255859375,-551.056640625,-167.96875,54,Snipers Nest,342.9107666015625,6.4215087890625,AK-47,20,20,2,2,Chest,15,mousesports-vs-faze-m1-mirage,de_mirage
