,Location,Player,Kills,Deaths,K/D,Damage Dealt,Damage Taken,Damage Differential,Side,Total Rounds,Damage Diff Per 30,KD Diff Per 30,Kills Per 30,Deaths Per 30,Damage Dealt Per 30,Damage Taken Per 30
14569,Top Balcony,oBo,2,1,1,190,105,85,T,33,77.27272727272727,0.9090909090909092,1.8181818181818183,0.9090909090909092,172.72727272727275,95.45454545454545
14570,A Site Exposed to Stairs Connector Cat,oBo,0,0,0,0,22,-22,CT,45,-14.666666666666666,0.0,0.0,0.0,0.0,14.666666666666666
14571,A Site Exposed to Stairs Connector Cat,oBo,1,2,-1,100,198,-98,T,33,-89.0909090909091,-0.9090909090909092,0.9090909090909092,1.8181818181818183,90.9090909090909,180.0
14572,Back B Site Peeking Apps/Plat,oBo,0,1,-1,81,100,-19,CT,45,-12.666666666666666,-0.6666666666666667,0.0,0.6666666666666667,54.0,66.66666666666667
14573,Back B Site Peeking Apps/Plat,oBo,0,0,0,14,0,14,T,33,12.727272727272728,0.0,0.0,0.0,12.727272727272728,0.0
14574,Close Market door,oBo,1,1,0,126,100,26,CT,45,17.333333333333332,0.0,0.6666666666666667,0.6666666666666667,84.0,66.66666666666667
14575,Close Market door,oBo,0,0,0,0,0,0,T,33,0.0,0.0,0.0,0.0,0.0,0.0
14576,Underneath B apps plat,oBo,0,0,0,0,0,0,CT,45,0.0,0.0,0.0,0.0,0.0,0.0
14577,Underneath B apps plat,oBo,0,1,-1,0,67,-67,T,33,-60.90909090909091,-0.9090909090909092,0.0,0.9090909090909092,0.0,60.90909090909091
14578,Deep T Apps,oBo,0,0,0,0,0,0,CT,45,0.0,0.0,0.0,0.0,0.0,0.0
14579,Deep T Apps,oBo,0,1,-1,0,100,-100,T,33,-90.9090909090909,-0.9090909090909092,0.0,0.9090909090909092,0.0,90.9090909090909
14580,Close A Ramp,oBo,0,0,0,0,0,0,CT,45,0.0,0.0,0.0,0.0,0.0,0.0
14581,Close A Ramp,oBo,0,1,-1,0,21,-21,T,33,-19.09090909090909,-0.9090909090909092,0.0,0.9090909090909092,0.0,19.09090909090909
14582,Under balcony,oBo,0,0,0,0,0,0,CT,45,0.0,0.0,0.0,0.0,0.0,0.0
14583,Under balcony,oBo,0,1,-1,0,35,-35,T,33,-31.818181818181817,-0.9090909090909092,0.0,0.9090909090909092,0.0,31.818181818181817
14584,Top Mid Left Side,oBo,0,0,0,0,0,0,CT,45,0.0,0.0,0.0,0.0,0.0,0.0
14585,Top Mid Left Side,oBo,0,1,-1,91,100,-9,T,33,-8.181818181818182,-0.9090909090909092,0.0,0.9090909090909092,82.72727272727273,90.9090909090909
14586,CT Spawn,oBo,0,0,0,0,0,0,CT,45,0.0,0.0,0.0,0.0,0.0,0.0
14587,CT Spawn,oBo,0,0,0,0,0,0,T,33,0.0,0.0,0.0,0.0,0.0,0.0
14588,CT Deep Catwalk Mid peek,oBo,0,0,0,0,0,0,CT,45,0.0,0.0,0.0,0.0,0.0,0.0
14589,CT Deep Catwalk Mid peek,oBo,0,0,0,0,0,0,T,33,0.0,0.0,0.0,0.0,0.0,0.0
14590,Default A,oBo,2,0,2,228,74,154,CT,45,102.66666666666666,1.3333333333333335,1.3333333333333335,0.0,152.0,49.33333333333333
14591,Default A,oBo,0,0,0,0,0,0,T,33,0.0,0.0,0.0,0.0,0.0,0.0
14592,Ninja,oBo,1,1,0,100,100,0,CT,45,0.0,0.0,0.6666666666666667,0.6666666666666667,66.66666666666667,66.66666666666667
14593,Ninja,oBo,0,0,0,0,0,0,T,33,0.0,0.0,0.0,0.0,0.0,0.0
14594,Tetris,oBo,0,0,0,0,0,0,CT,45,0.0,0.0,0.0,0.0,0.0,0.0
14595,Tetris,oBo,0,0,0,64,51,13,T,33,11.818181818181818,0.0,0.0,0.0,58.18181818181819,46.36363636363636
14596,Market Window Peek,oBo,0,0,0,0,19,-19,CT,45,-12.666666666666666,0.0,0.0,0.0,0.0,12.666666666666666
14597,Market Window Peek,oBo,0,0,0,0,0,0,T,33,0.0,0.0,0.0,0.0,0.0,0.0
14598,Bench Closer To Jungle,oBo,0,1,-1,54,78,-24,CT,45,-16.0,-0.6666666666666667,0.0,0.6666666666666667,36.0,52.0
14599,Bench Closer To Jungle,oBo,0,0,0,0,0,0,T,33,0.0,0.0,0.0,0.0,0.0,0.0
14600,Back Right B Site from T's Perspective,oBo,0,1,-1,0,81,-81,CT,45,-54.0,-0.6666666666666667,0.0,0.6666666666666667,0.0,54.0
14601,Back Right B Site from T's Perspective,oBo,0,0,0,0,0,0,T,33,0.0,0.0,0.0,0.0,0.0,0.0
14602,Stairs Palace Peek,oBo,0,1,-1,0,108,-108,CT,45,-72.0,-0.6666666666666667,0.0,0.6666666666666667,0.0,72.0
14603,Stairs Palace Peek,oBo,0,0,0,0,0,0,T,33,0.0,0.0,0.0,0.0,0.0,0.0
14604,Snipers Palace Peek,oBo,0,0,0,0,0,0,CT,45,0.0,0.0,0.0,0.0,0.0,0.0
14605,Snipers Palace Peek,oBo,0,0,0,0,0,0,T,33,0.0,0.0,0.0,0.0,0.0,0.0
14606,Ticketbooth ,SZPERO,0,2,-2,9,200,-191,CT,17,-337.0588235294117,-3.5294117647058822,0.0,3.5294117647058822,15.882352941176471,352.9411764705883
14607,Ticketbooth ,SZPERO,0,1,-1,0,79,-79,T,18,-131.66666666666669,-1.6666666666666665,0.0,1.6666666666666665,0.0,131.66666666666669
14608,T Palace Stairs Peek,SZPERO,0,0,0,0,0,0,CT,17,0.0,0.0,0.0,0.0,0.0,0.0
14609,T Palace Stairs Peek,SZPERO,0,1,-1,0,100,-100,T,18,-166.66666666666666,-1.6666666666666665,0.0,1.6666666666666665,0.0,166.66666666666666
14610,Default A,SZPERO,0,1,-1,23,86,-63,CT,17,-111.1764705882353,-1.7647058823529411,0.0,1.7647058823529411,40.58823529411765,151.76470588235293
14611,Default A,SZPERO,0,1,-1,67,116,-49,T,18,-81.66666666666667,-1.6666666666666665,0.0,1.6666666666666665,111.66666666666667,193.33333333333334
14612,Close Left CT A Ramp,SZPERO,0,1,-1,0,100,-100,CT,17,-176.47058823529414,-1.7647058823529411,0.0,1.7647058823529411,0.0,176.47058823529414
14613,Close Left CT A Ramp,SZPERO,0,1,-1,0,8,-8,T,18,-13.333333333333332,-1.6666666666666665,0.0,1.6666666666666665,0.0,13.333333333333332
14614,Snipers Palace Peek,SZPERO,0,1,-1,47,100,-53,CT,17,-93.52941176470588,-1.7647058823529411,0.0,1.7647058823529411,82.94117647058823,176.47058823529414
14615,Snipers Palace Peek,SZPERO,0,0,0,0,0,0,T,18,0.0,0.0,0.0,0.0,0.0,0.0
14616,CT Catwalk,SZPERO,0,0,0,0,0,0,CT,17,0.0,0.0,0.0,0.0,0.0,0.0
14617,CT Catwalk,SZPERO,0,2,-2,26,172,-146,T,18,-243.33333333333331,-3.333333333333333,0.0,3.333333333333333,43.333333333333336,286.6666666666667
14618,Bottom Stairs,SZPERO,0,0,0,0,0,0,CT,17,0.0,0.0,0.0,0.0,0.0,0.0
14619,Bottom Stairs,SZPERO,0,0,0,0,0,0,T,18,0.0,0.0,0.0,0.0,0.0,0.0
14620,Deep Jungle,SZPERO,0,1,-1,0,100,-100,CT,17,-176.47058823529414,-1.7647058823529411,0.0,1.7647058823529411,0.0,176.47058823529414
14621,Deep Jungle,SZPERO,0,0,0,0,0,0,T,18,0.0,0.0,0.0,0.0,0.0,0.0
14622,Sandwhich,SZPERO,0,0,0,0,0,0,CT,17,0.0,0.0,0.0,0.0,0.0,0.0
14623,Sandwhich,SZPERO,0,1,-1,99,100,-1,T,18,-1.6666666666666665,-1.6666666666666665,0.0,1.6666666666666665,165.0,166.66666666666666
14624,Snipers Nest,SZPERO,0,1,-1,0,100,-100,CT,17,-176.47058823529414,-1.7647058823529411,0.0,1.7647058823529411,0.0,176.47058823529414
14625,Snipers Nest,SZPERO,0,0,0,0,0,0,T,18,0.0,0.0,0.0,0.0,0.0,0.0
14626,Underneath B apps plat,SZPERO,0,0,0,0,0,0,CT,17,0.0,0.0,0.0,0.0,0.0,0.0
14627,Underneath B apps plat,SZPERO,0,1,-1,0,91,-91,T,18,-151.66666666666666,-1.6666666666666665,0.0,1.6666666666666665,0.0,151.66666666666666
14628,Left Side Platform,SZPERO,1,1,0,100,100,0,CT,17,0.0,0.0,1.7647058823529411,1.7647058823529411,176.47058823529414,176.47058823529414
14629,Left Side Platform,SZPERO,0,0,0,0,0,0,T,18,0.0,0.0,0.0,0.0,0.0,0.0
14630,CT Side Apps,SZPERO,1,0,1,100,70,30,CT,17,52.94117647058823,1.7647058823529411,1.7647058823529411,0.0,176.47058823529414,123.52941176470587
14631,CT Side Apps,SZPERO,0,1,-1,0,77,-77,T,18,-128.33333333333334,-1.6666666666666665,0.0,1.6666666666666665,0.0,128.33333333333334
14632,Deep T Apps,SZPERO,0,0,0,0,0,0,CT,17,0.0,0.0,0.0,0.0,0.0,0.0
14633,Deep T Apps,SZPERO,0,0,0,0,0,0,T,18,0.0,0.0,0.0,0.0,0.0,0.0
14634,Inside Market Doors,SZPERO,0,0,0,0,0,0,CT,17,0.0,0.0,0.0,0.0,0.0,0.0
14635,Inside Market Doors,SZPERO,0,0,0,0,0,0,T,18,0.0,0.0,0.0,0.0,0.0,0.0
14636,CT Spawn,SZPERO,0,0,0,0,0,0,CT,17,0.0,0.0,0.0,0.0,0.0,0.0
14637,CT Spawn,SZPERO,1,1,0,84,100,-16,T,18,-26.666666666666664,0.0,1.6666666666666665,1.6666666666666665,140.0,166.66666666666666
14638,Deep Palace,SZPERO,1,0,1,4,0,4,CT,17,7.0588235294117645,1.7647058823529411,1.7647058823529411,0.0,7.0588235294117645,0.0
14639,Deep Palace,SZPERO,0,0,0,0,0,0,T,18,0.0,0.0,0.0,0.0,0.0,0.0
14640,Top Balcony,SZPERO,0,0,0,0,0,0,CT,17,0.0,0.0,0.0,0.0,0.0,0.0
14641,Top Balcony,SZPERO,0,0,0,0,0,0,T,18,0.0,0.0,0.0,0.0,0.0,0.0
14642,Catwalk Connector Peek,SZPERO,0,0,0,0,0,0,CT,17,0.0,0.0,0.0,0.0,0.0,0.0
14643,Catwalk Connector Peek,SZPERO,1,1,0,128,0,128,T,18,213.33333333333331,0.0,1.6666666666666665,1.6666666666666665,213.33333333333331,0.0
14644,Underpass,SZPERO,0,0,0,0,0,0,CT,17,0.0,0.0,0.0,0.0,0.0,0.0
14645,Underpass,SZPERO,0,0,0,20,0,20,T,18,33.333333333333336,0.0,0.0,0.0,33.333333333333336,0.0
14646,Back Right B Site from T's Perspective,SZPERO,0,0,0,0,0,0,CT,17,0.0,0.0,0.0,0.0,0.0,0.0
14647,Back Right B Site from T's Perspective,SZPERO,0,1,-1,0,4,-4,T,18,-6.666666666666666,-1.6666666666666665,0.0,1.6666666666666665,0.0,6.666666666666666
14648,Deep T Apps Underpass STairs,SZPERO,0,0,0,0,0,0,CT,17,0.0,0.0,0.0,0.0,0.0,0.0
14649,Deep T Apps Underpass STairs,SZPERO,0,0,0,0,0,0,T,18,0.0,0.0,0.0,0.0,0.0,0.0
14650,Bench,SZPERO,0,0,0,0,0,0,CT,17,0.0,0.0,0.0,0.0,0.0,0.0
14651,Bench,SZPERO,0,0,0,0,0,0,T,18,0.0,0.0,0.0,0.0,0.0,0.0
14652,Underpass Peek from Snipers,SZPERO,0,0,0,0,0,0,CT,17,0.0,0.0,0.0,0.0,0.0,0.0
14653,Underpass Peek from Snipers,SZPERO,0,0,0,0,0,0,T,18,0.0,0.0,0.0,0.0,0.0,0.0
14654,Right Side Snipers Nest,SZPERO,0,0,0,0,0,0,CT,17,0.0,0.0,0.0,0.0,0.0,0.0
14655,Right Side Snipers Nest,SZPERO,0,0,0,0,0,0,T,18,0.0,0.0,0.0,0.0,0.0,0.0
14656,Murder Hole,SZPERO,0,1,-1,0,100,-100,CT,17,-176.47058823529414,-1.7647058823529411,0.0,1.7647058823529411,0.0,176.47058823529414
14657,Murder Hole,SZPERO,0,0,0,0,0,0,T,18,0.0,0.0,0.0,0.0,0.0,0.0
14658,CT Deep Catwalk Mid peek,SZPERO,0,1,-1,0,100,-100,CT,17,-176.47058823529414,-1.7647058823529411,0.0,1.7647058823529411,0.0,176.47058823529414
14659,CT Deep Catwalk Mid peek,SZPERO,0,0,0,0,0,0,T,18,0.0,0.0,0.0,0.0,0.0,0.0
14660,Triple Box,SZPERO,0,0,0,0,0,0,CT,17,0.0,0.0,0.0,0.0,0.0,0.0
14661,Triple Box,SZPERO,0,0,0,0,0,0,T,18,0.0,0.0,0.0,0.0,0.0,0.0
14662,B Bombsite Cross to Catwalk,SZPERO,0,0,0,0,0,0,CT,17,0.0,0.0,0.0,0.0,0.0,0.0
14663,B Bombsite Cross to Catwalk,SZPERO,0,1,-1,0,4,-4,T,18,-6.666666666666666,-1.6666666666666665,0.0,1.6666666666666665,0.0,6.666666666666666
14664,Connector behind box,SZPERO,1,0,1,100,0,100,CT,17,176.47058823529414,1.7647058823529411,1.7647058823529411,0.0,176.47058823529414,0.0
14665,Connector behind box,SZPERO,0,1,-1,0,41,-41,T,18,-68.33333333333333,-1.6666666666666665,0.0,1.6666666666666665,0.0,68.33333333333333
14666,CT Outside Market,SZPERO,1,1,0,100,100,0,CT,17,0.0,0.0,1.7647058823529411,1.7647058823529411,176.47058823529414,176.47058823529414
14667,CT Outside Market,SZPERO,0,0,0,0,0,0,T,18,0.0,0.0,0.0,0.0,0.0,0.0
14668,Top Mid,SZPERO,0,0,0,0,0,0,CT,17,0.0,0.0,0.0,0.0,0.0,0.0
14669,Top Mid,SZPERO,0,0,0,3,0,3,T,18,5.0,0.0,0.0,0.0,5.0,0.0
14670,Close Market door,SZPERO,0,0,0,0,0,0,CT,17,0.0,0.0,0.0,0.0,0.0,0.0
14671,Close Market door,SZPERO,1,0,1,99,96,3,T,18,5.0,1.6666666666666665,1.6666666666666665,0.0,165.0,160.0
14672,Under balcony,SZPERO,0,0,0,0,0,0,CT,17,0.0,0.0,0.0,0.0,0.0,0.0
14673,Under balcony,SZPERO,0,0,0,0,0,0,T,18,0.0,0.0,0.0,0.0,0.0,0.0
14674,Deep CT,SZPERO,0,0,0,0,0,0,CT,17,0.0,0.0,0.0,0.0,0.0,0.0
14675,Deep CT,SZPERO,0,0,0,0,0,0,T,18,0.0,0.0,0.0,0.0,0.0,0.0
14676,Underpass,allu,4,3,1,413,300,113,CT,30,113.0,1.0,4.0,3.0,413.0,300.0
14677,Underpass,allu,0,0,0,0,0,0,T,13,0.0,0.0,0.0,0.0,0.0,0.0
14678,Top Mid,allu,0,0,0,0,0,0,CT,30,0.0,0.0,0.0,0.0,0.0,0.0
14679,Top Mid,allu,0,0,0,0,1,-1,T,13,-2.307692307692308,0.0,0.0,0.0,0.0,2.307692307692308
14680,Snipers Nest,allu,1,2,-1,140,200,-60,CT,30,-60.0,-1.0,1.0,2.0,140.0,200.0
14681,Snipers Nest,allu,0,1,-1,0,100,-100,T,13,-230.76923076923077,-2.307692307692308,0.0,2.307692307692308,0.0,230.76923076923077
14682,Deep CT,allu,0,2,-2,0,200,-200,CT,30,-200.0,-2.0,0.0,2.0,0.0,200.0
14683,Deep CT,allu,0,0,0,0,0,0,T,13,0.0,0.0,0.0,0.0,0.0,0.0
14684,Back B Site Peeking Apps/Plat,allu,1,0,1,100,26,74,CT,30,74.0,1.0,1.0,0.0,100.0,26.0
14685,Back B Site Peeking Apps/Plat,allu,0,2,-2,33,200,-167,T,13,-385.3846153846154,-4.615384615384616,0.0,4.615384615384616,76.15384615384615,461.53846153846155
14686,Catwalk T Aparments Peek,allu,0,1,-1,0,72,-72,CT,30,-72.0,-1.0,0.0,1.0,0.0,72.0
14687,Catwalk T Aparments Peek,allu,0,0,0,0,0,0,T,13,0.0,0.0,0.0,0.0,0.0,0.0
14688,Close A Ramp,allu,0,1,-1,0,99,-99,CT,30,-99.0,-1.0,0.0,1.0,0.0,99.0
14689,Close A Ramp,allu,1,0,1,100,0,100,T,13,230.76923076923077,2.307692307692308,2.307692307692308,0.0,230.76923076923077,0.0
14690,Underneath B apps plat,allu,0,0,0,0,0,0,CT,30,0.0,0.0,0.0,0.0,0.0,0.0
14691,Underneath B apps plat,allu,0,1,-1,22,100,-78,T,13,-180.0,-2.307692307692308,0.0,2.307692307692308,50.76923076923077,230.76923076923077
14692,Top Mid Left Side,allu,0,0,0,0,0,0,CT,30,0.0,0.0,0.0,0.0,0.0,0.0
14693,Top Mid Left Side,allu,0,0,0,0,0,0,T,13,0.0,0.0,0.0,0.0,0.0,0.0
14694,Top Connector,allu,0,1,-1,70,120,-50,CT,30,-50.0,-1.0,0.0,1.0,70.0,120.0
14695,Top Connector,allu,0,0,0,0,0,0,T,13,0.0,0.0,0.0,0.0,0.0,0.0
14696,Deep Catwalk,allu,2,1,1,200,100,100,CT,30,100.0,1.0,2.0,1.0,200.0,100.0
14697,Deep Catwalk,allu,1,1,0,100,99,1,T,13,2.307692307692308,0.0,2.307692307692308,2.307692307692308,230.76923076923077,228.46153846153845
14698,market,allu,0,2,-2,0,184,-184,CT,30,-184.0,-2.0,0.0,2.0,0.0,184.0
14699,market,allu,0,0,0,0,0,0,T,13,0.0,0.0,0.0,0.0,0.0,0.0
14700,Bottom Stairs,allu,1,1,0,102,20,82,CT,30,82.0,0.0,1.0,1.0,102.0,20.0
14701,Bottom Stairs,allu,0,0,0,0,0,0,T,13,0.0,0.0,0.0,0.0,0.0,0.0
14702,Top STairs,allu,0,1,-1,81,99,-18,CT,30,-18.0,-1.0,0.0,1.0,81.0,99.0
14703,Top STairs,allu,0,0,0,0,0,0,T,13,0.0,0.0,0.0,0.0,0.0,0.0
14704,A Ramp,allu,0,1,-1,0,100,-100,CT,30,-100.0,-1.0,0.0,1.0,0.0,100.0
14705,A Ramp,allu,0,0,0,0,0,0,T,13,0.0,0.0,0.0,0.0,0.0,0.0
14706,Left Side Platform,allu,0,0,0,0,0,0,CT,30,0.0,0.0,0.0,0.0,0.0,0.0
14707,Left Side Platform,allu,1,0,1,47,66,-19,T,13,-43.84615384615385,2.307692307692308,2.307692307692308,0.0,108.46153846153847,152.3076923076923
14708,Catwalk Plant B Site,allu,0,0,0,0,0,0,CT,30,0.0,0.0,0.0,0.0,0.0,0.0
14709,Catwalk Plant B Site,allu,0,0,0,0,0,0,T,13,0.0,0.0,0.0,0.0,0.0,0.0
14710,Connector behind box,allu,0,0,0,0,8,-8,CT,30,-8.0,0.0,0.0,0.0,0.0,8.0
14711,Connector behind box,allu,0,1,-1,0,82,-82,T,13,-189.23076923076923,-2.307692307692308,0.0,2.307692307692308,0.0,189.23076923076923
14712,CT Side Apps,allu,0,0,0,0,0,0,CT,30,0.0,0.0,0.0,0.0,0.0,0.0
14713,CT Side Apps,allu,0,0,0,0,26,-26,T,13,-60.0,0.0,0.0,0.0,0.0,60.0
14714,Arch,allu,0,1,-1,0,14,-14,CT,30,-14.0,-1.0,0.0,1.0,0.0,14.0
14715,Arch,allu,0,0,0,0,0,0,T,13,0.0,0.0,0.0,0.0,0.0,0.0
14716,A Site,allu,0,0,0,0,0,0,CT,30,0.0,0.0,0.0,0.0,0.0,0.0
14717,A Site,allu,0,0,0,0,0,0,T,13,0.0,0.0,0.0,0.0,0.0,0.0
14718,Top Balcony,allu,1,1,0,80,100,-20,CT,30,-20.0,0.0,1.0,1.0,80.0,100.0
14719,Top Balcony,allu,0,0,0,0,0,0,T,13,0.0,0.0,0.0,0.0,0.0,0.0
14720,Deep Jungle,allu,0,0,0,100,44,56,CT,30,56.0,0.0,0.0,0.0,100.0,44.0
14721,Deep Jungle,allu,0,0,0,0,0,0,T,13,0.0,0.0,0.0,0.0,0.0,0.0
14722,Back Right B Site from T's Perspective,allu,1,1,0,100,100,0,CT,30,0.0,0.0,1.0,1.0,100.0,100.0
14723,Back Right B Site from T's Perspective,allu,0,0,0,0,19,-19,T,13,-43.84615384615385,0.0,0.0,0.0,0.0,43.84615384615385
14724,T Spawn A Ramp,allu,0,1,-1,0,100,-100,CT,30,-100.0,-1.0,0.0,1.0,0.0,100.0
14725,T Spawn A Ramp,allu,0,0,0,0,0,0,T,13,0.0,0.0,0.0,0.0,0.0,0.0
14726,Bench,allu,0,0,0,0,0,0,CT,30,0.0,0.0,0.0,0.0,0.0,0.0
14727,Bench,allu,1,1,0,123,41,82,T,13,189.23076923076923,0.0,2.307692307692308,2.307692307692308,283.84615384615387,94.61538461538461
14728,Right Side Platform,allu,0,0,0,0,0,0,CT,30,0.0,0.0,0.0,0.0,0.0,0.0
14729,Right Side Platform,allu,0,1,-1,0,34,-34,T,13,-78.46153846153847,-2.307692307692308,0.0,2.307692307692308,0.0,78.46153846153847
14730,Snipers Palace Peek,allu,1,1,0,46,76,-30,CT,30,-30.0,0.0,1.0,1.0,46.0,76.0
14731,Snipers Palace Peek,allu,0,0,0,0,0,0,T,13,0.0,0.0,0.0,0.0,0.0,0.0
14732,Under balcony on top of the little box,allu,0,1,-1,0,0,0,CT,30,0.0,-1.0,0.0,1.0,0.0,0.0
14733,Under balcony on top of the little box,allu,0,0,0,0,0,0,T,13,0.0,0.0,0.0,0.0,0.0,0.0
14734,Catwalk Connector Peek,allu,0,0,0,0,0,0,CT,30,0.0,0.0,0.0,0.0,0.0,0.0
14735,Catwalk Connector Peek,allu,0,0,0,0,0,0,T,13,0.0,0.0,0.0,0.0,0.0,0.0
14736,Close Market door,allu,0,0,0,0,0,0,CT,30,0.0,0.0,0.0,0.0,0.0,0.0
14737,Close Market door,allu,0,0,0,0,0,0,T,13,0.0,0.0,0.0,0.0,0.0,0.0
14738,Tetris,allu,0,0,0,0,0,0,CT,30,0.0,0.0,0.0,0.0,0.0,0.0
14739,Tetris,allu,0,0,0,0,0,0,T,13,0.0,0.0,0.0,0.0,0.0,0.0
14740,Deep Catwalk,slaxz-,2,1,1,133,100,33,CT,15,66.0,2.0,4.0,2.0,266.0,200.0
14741,Deep Catwalk,slaxz-,0,1,-1,54,100,-46,T,14,-98.57142857142857,-2.142857142857143,0.0,2.142857142857143,115.71428571428572,214.2857142857143
14742,CT Catwalk,slaxz-,2,1,1,128,100,28,CT,15,56.0,2.0,4.0,2.0,256.0,200.0
14743,CT Catwalk,slaxz-,0,0,0,0,0,0,T,14,0.0,0.0,0.0,0.0,0.0,0.0
14744,Snipers Nest,slaxz-,0,3,-3,0,249,-249,CT,15,-498.00000000000006,-6.0,0.0,6.0,0.0,498.00000000000006
14745,Snipers Nest,slaxz-,0,0,0,0,0,0,T,14,0.0,0.0,0.0,0.0,0.0,0.0
14746,A Site Exposed to Stairs Connector Cat,slaxz-,1,1,0,100,100,0,CT,15,0.0,0.0,2.0,2.0,200.0,200.0
14747,A Site Exposed to Stairs Connector Cat,slaxz-,0,1,-1,0,100,-100,T,14,-214.2857142857143,-2.142857142857143,0.0,2.142857142857143,0.0,214.2857142857143
14748,Underneath B apps plat,slaxz-,0,0,0,0,0,0,CT,15,0.0,0.0,0.0,0.0,0.0,0.0
14749,Underneath B apps plat,slaxz-,0,0,0,0,0,0,T,14,0.0,0.0,0.0,0.0,0.0,0.0
14750,CT Outside Market,slaxz-,0,1,-1,0,30,-30,CT,15,-60.0,-2.0,0.0,2.0,0.0,60.0
14751,CT Outside Market,slaxz-,0,1,-1,0,100,-100,T,14,-214.2857142857143,-2.142857142857143,0.0,2.142857142857143,0.0,214.2857142857143
14752,Mid Close Connector,slaxz-,0,0,0,89,0,89,CT,15,178.0,0.0,0.0,0.0,178.0,0.0
14753,Mid Close Connector,slaxz-,0,0,0,0,0,0,T,14,0.0,0.0,0.0,0.0,0.0,0.0
14754,Behind Big Boxes,slaxz-,0,0,0,0,0,0,CT,15,0.0,0.0,0.0,0.0,0.0,0.0
14755,Behind Big Boxes,slaxz-,0,2,-2,32,176,-144,T,14,-308.5714285714286,-4.285714285714286,0.0,4.285714285714286,68.57142857142857,377.1428571428571
14756,Bottom Connector,slaxz-,0,0,0,0,0,0,CT,15,0.0,0.0,0.0,0.0,0.0,0.0
14757,Bottom Connector,slaxz-,0,1,-1,0,46,-46,T,14,-98.57142857142857,-2.142857142857143,0.0,2.142857142857143,0.0,98.57142857142857
14758,Top Mid Left Side,slaxz-,0,0,0,0,0,0,CT,15,0.0,0.0,0.0,0.0,0.0,0.0
14759,Top Mid Left Side,slaxz-,1,1,0,109,154,-45,T,14,-96.42857142857143,0.0,2.142857142857143,2.142857142857143,233.57142857142856,330.0
14760,Left Side Platform,slaxz-,0,0,0,0,0,0,CT,15,0.0,0.0,0.0,0.0,0.0,0.0
14761,Left Side Platform,slaxz-,0,0,0,0,0,0,T,14,0.0,0.0,0.0,0.0,0.0,0.0
14762,Bottom Mid Ladder Room Peek,slaxz-,0,0,0,0,0,0,CT,15,0.0,0.0,0.0,0.0,0.0,0.0
14763,Bottom Mid Ladder Room Peek,slaxz-,0,0,0,0,0,0,T,14,0.0,0.0,0.0,0.0,0.0,0.0
14764,Deep T Apps,slaxz-,0,0,0,0,0,0,CT,15,0.0,0.0,0.0,0.0,0.0,0.0
14765,Deep T Apps,slaxz-,0,1,-1,0,100,-100,T,14,-214.2857142857143,-2.142857142857143,0.0,2.142857142857143,0.0,214.2857142857143
14766,A Ramp,slaxz-,0,0,0,0,0,0,CT,15,0.0,0.0,0.0,0.0,0.0,0.0
14767,A Ramp,slaxz-,1,0,1,106,0,106,T,14,227.14285714285714,2.142857142857143,2.142857142857143,0.0,227.14285714285714,0.0
14768,Top Mid towards Apps,slaxz-,0,0,0,0,0,0,CT,15,0.0,0.0,0.0,0.0,0.0,0.0
14769,Top Mid towards Apps,slaxz-,0,0,0,43,24,19,T,14,40.714285714285715,0.0,0.0,0.0,92.14285714285715,51.42857142857142
14770,Sandwhich,slaxz-,0,0,0,0,0,0,CT,15,0.0,0.0,0.0,0.0,0.0,0.0
14771,Sandwhich,slaxz-,0,1,-1,0,100,-100,T,14,-214.2857142857143,-2.142857142857143,0.0,2.142857142857143,0.0,214.2857142857143
14772,Ticketbooth ,slaxz-,0,0,0,151,0,151,CT,15,302.0,0.0,0.0,0.0,302.0,0.0
14773,Ticketbooth ,slaxz-,0,0,0,0,0,0,T,14,0.0,0.0,0.0,0.0,0.0,0.0
14774,CT Side Apps,slaxz-,0,1,-1,0,100,-100,CT,15,-200.0,-2.0,0.0,2.0,0.0,200.0
14775,CT Side Apps,slaxz-,0,0,0,0,0,0,T,14,0.0,0.0,0.0,0.0,0.0,0.0
14776,Close Left CT A Ramp,slaxz-,0,0,0,0,0,0,CT,15,0.0,0.0,0.0,0.0,0.0,0.0
14777,Close Left CT A Ramp,slaxz-,0,0,0,0,0,0,T,14,0.0,0.0,0.0,0.0,0.0,0.0
14778,Deep Jungle,slaxz-,0,1,-1,0,100,-100,CT,15,-200.0,-2.0,0.0,2.0,0.0,200.0
14779,Deep Jungle,slaxz-,0,0,0,0,0,0,T,14,0.0,0.0,0.0,0.0,0.0,0.0
14780,B Site Default Plant,slaxz-,0,0,0,0,0,0,CT,15,0.0,0.0,0.0,0.0,0.0,0.0
14781,B Site Default Plant,slaxz-,0,1,-1,0,99,-99,T,14,-212.14285714285714,-2.142857142857143,0.0,2.142857142857143,0.0,212.14285714285714
14782,Top Mid Boxes Left Side Peek,slaxz-,0,0,0,0,0,0,CT,15,0.0,0.0,0.0,0.0,0.0,0.0
14783,Top Mid Boxes Left Side Peek,slaxz-,0,0,0,0,0,0,T,14,0.0,0.0,0.0,0.0,0.0,0.0
14784,Default A,slaxz-,0,1,-1,0,100,-100,CT,15,-200.0,-2.0,0.0,2.0,0.0,200.0
14785,Default A,slaxz-,0,0,0,0,0,0,T,14,0.0,0.0,0.0,0.0,0.0,0.0
