,Location,Player,Kills,Deaths,K/D,Damage Dealt,Damage Taken,Damage Differential,Side,Total Rounds,Percentage Damage Dealt,Percentage Kills,Percentage Deaths,Percentage Damage Taken
1406,Snipers Nest,NiKo,1,1,0,100,100,0,CT,161,0.0869414014953921,0.08045052292839903,0.06684491978609625,0.07681671531725304
1407,Snipers Nest,NiKo,0,0,0,0,0,0,T,161,0.0,0.0,0.0,0.0
1408,Catwalk Plant B Site,NiKo,0,1,-1,0,49,-49,CT,161,0.0,0.0,0.06684491978609625,0.03764019050545399
1409,Catwalk Plant B Site,NiKo,0,0,0,0,0,0,T,161,0.0,0.0,0.0,0.0
1410,A Ramp,NiKo,0,0,0,0,0,0,CT,161,0.0,0.0,0.0,0.0
1411,A Ramp,NiKo,2,2,0,140,146,-6,T,161,0.12171796209354896,0.16090104585679807,0.1336898395721925,0.11215240436318943
1412,Top Mid Left Side,NiKo,0,1,-1,0,100,-100,CT,161,0.0,0.0,0.06684491978609625,0.07681671531725304
1413,Top Mid Left Side,NiKo,3,2,1,316,200,116,T,161,0.2747348287254391,0.2413515687851971,0.1336898395721925,0.15363343063450607
1414,CT Side Apps,NiKo,0,0,0,0,0,0,CT,161,0.0,0.0,0.0,0.0
1415,CT Side Apps,NiKo,3,1,2,252,81,171,T,161,0.2190923317683881,0.2413515687851971,0.06684491978609625,0.06222153940697495
1416,Market Window Peek,NiKo,2,0,2,172,0,172,CT,161,0.14953921057207442,0.16090104585679807,0.0,0.0
1417,Market Window Peek,NiKo,0,0,0,0,0,0,T,161,0.0,0.0,0.0,0.0
1418,Mid Close Connector,NiKo,0,0,0,0,0,0,CT,161,0.0,0.0,0.0,0.0
1419,Mid Close Connector,NiKo,0,0,0,0,77,-77,T,161,0.0,0.0,0.0,0.05914887079428484
1420,T Palace Stairs Peek,NiKo,1,0,1,100,0,100,CT,161,0.0869414014953921,0.08045052292839903,0.0,0.0
1421,T Palace Stairs Peek,NiKo,0,1,-1,0,100,-100,T,161,0.0,0.0,0.06684491978609625,0.07681671531725304
1422,Deep CT,NiKo,1,0,1,32,0,32,CT,161,0.027821248478525476,0.08045052292839903,0.0,0.0
1423,Deep CT,NiKo,0,0,0,0,0,0,T,161,0.0,0.0,0.0,0.0
1424,A Site Exposed to Stairs Connector Cat,NiKo,1,0,1,100,0,100,CT,161,0.0869414014953921,0.08045052292839903,0.0,0.0
1425,A Site Exposed to Stairs Connector Cat,NiKo,0,1,-1,0,1,-1,T,161,0.0,0.0,0.06684491978609625,0.0007681671531725304
1426,Close Market door,NiKo,0,0,0,0,0,0,CT,161,0.0,0.0,0.0,0.0
1427,Close Market door,NiKo,0,0,0,0,0,0,T,161,0.0,0.0,0.0,0.0
1428,Right Side Connector,NiKo,0,0,0,0,0,0,CT,161,0.0,0.0,0.0,0.0
1429,Right Side Connector,NiKo,0,0,0,0,0,0,T,161,0.0,0.0,0.0,0.0
1430,Top Balcony,NiKo,0,0,0,0,0,0,CT,161,0.0,0.0,0.0,0.0
1431,Top Balcony,NiKo,1,0,1,86,0,86,T,161,0.07476960528603721,0.08045052292839903,0.0,0.0
1432,Bottom Connector,NiKo,0,0,0,0,0,0,CT,161,0.0,0.0,0.0,0.0
1433,Bottom Connector,NiKo,0,1,-1,0,89,-89,T,161,0.0,0.0,0.06684491978609625,0.0683668766323552
1434,Top Mid Catwalk,NiKo,0,0,0,0,0,0,CT,161,0.0,0.0,0.0,0.0
1435,Top Mid Catwalk,NiKo,0,0,0,0,0,0,T,161,0.0,0.0,0.0,0.0
1436,Bench,NiKo,0,0,0,0,0,0,CT,161,0.0,0.0,0.0,0.0
1437,Bench,NiKo,0,0,0,0,0,0,T,161,0.0,0.0,0.0,0.0
1438,Deep Jungle,NiKo,1,0,1,100,0,100,CT,161,0.0869414014953921,0.08045052292839903,0.0,0.0
1439,Deep Jungle,NiKo,0,0,0,0,0,0,T,161,0.0,0.0,0.0,0.0
1440,Stairs Palace Peek,NiKo,0,0,0,0,0,0,CT,161,0.0,0.0,0.0,0.0
1441,Stairs Palace Peek,NiKo,0,0,0,0,0,0,T,161,0.0,0.0,0.0,0.0
1442,Catwalk T Aparments Peek,NiKo,0,0,0,0,0,0,CT,161,0.0,0.0,0.0,0.0
1443,Catwalk T Aparments Peek,NiKo,1,1,0,19,12,7,T,161,0.016518866284124502,0.08045052292839903,0.06684491978609625,0.009218005838070364
1444,Leftside Connector,NiKo,0,1,-1,0,100,-100,CT,161,0.0,0.0,0.06684491978609625,0.07681671531725304
1445,Leftside Connector,NiKo,1,0,1,100,0,100,T,161,0.0869414014953921,0.08045052292839903,0.0,0.0
1446,Catwalk Connector Peek,NiKo,0,0,0,0,0,0,CT,161,0.0,0.0,0.0,0.0
1447,Catwalk Connector Peek,NiKo,2,1,1,200,100,100,T,161,0.1738828029907842,0.16090104585679807,0.06684491978609625,0.07681671531725304
1448,Close A Ramp,NiKo,0,0,0,0,0,0,CT,161,0.0,0.0,0.0,0.0
1449,Close A Ramp,NiKo,0,0,0,0,86,-86,T,161,0.0,0.0,0.0,0.06606237517283761
1450,Snipers Palace Peek,NiKo,2,1,1,200,90,110,CT,161,0.1738828029907842,0.16090104585679807,0.06684491978609625,0.06913504378552773
1451,Snipers Palace Peek,NiKo,0,0,0,0,0,0,T,161,0.0,0.0,0.0,0.0
1452,market,NiKo,2,0,2,158,0,158,CT,161,0.13736741436271954,0.16090104585679807,0.0,0.0
1453,market,NiKo,0,0,0,0,0,0,T,161,0.0,0.0,0.0,0.0
1454,Sandwhich,NiKo,0,0,0,0,0,0,CT,161,0.0,0.0,0.0,0.0
1455,Sandwhich,NiKo,0,1,-1,0,27,-27,T,161,0.0,0.0,0.06684491978609625,0.02074051313565832
1456,Underneath B apps plat,NiKo,0,0,0,0,0,0,CT,161,0.0,0.0,0.0,0.0
1457,Underneath B apps plat,NiKo,1,0,1,100,0,100,T,161,0.0869414014953921,0.08045052292839903,0.0,0.0
1458,Inside Market Doors,NiKo,0,0,0,0,0,0,CT,161,0.0,0.0,0.0,0.0
1459,Inside Market Doors,NiKo,0,0,0,0,0,0,T,161,0.0,0.0,0.0,0.0
1460,Deep Catwalk,NiKo,0,0,0,0,0,0,CT,161,0.0,0.0,0.0,0.0
1461,Deep Catwalk,NiKo,1,0,1,100,0,100,T,161,0.0869414014953921,0.08045052292839903,0.0,0.0
1462,Tetris,NiKo,0,0,0,0,0,0,CT,161,0.0,0.0,0.0,0.0
1463,Tetris,NiKo,0,0,0,0,0,0,T,161,0.0,0.0,0.0,0.0
1464,Register Market,NiKo,0,0,0,0,0,0,CT,161,0.0,0.0,0.0,0.0
1465,Register Market,NiKo,0,1,-1,0,100,-100,T,161,0.0,0.0,0.06684491978609625,0.07681671531725304
1466,T Deep Apps Underpass/Apps Peek,NiKo,0,1,-1,0,100,-100,CT,161,0.0,0.0,0.06684491978609625,0.07681671531725304
1467,T Deep Apps Underpass/Apps Peek,NiKo,0,0,0,0,0,0,T,161,0.0,0.0,0.0,0.0
1468,Bottom Mid Ladder Room Peek,NiKo,0,0,0,0,0,0,CT,161,0.0,0.0,0.0,0.0
1469,Bottom Mid Ladder Room Peek,NiKo,0,1,-1,0,78,-78,T,161,0.0,0.0,0.06684491978609625,0.05991703794745736
1470,Left Side corner deep jungle,NiKo,0,0,0,0,0,0,CT,161,0.0,0.0,0.0,0.0
1471,Left Side corner deep jungle,NiKo,0,0,0,0,0,0,T,161,0.0,0.0,0.0,0.0
1472,Deep Palace,NiKo,0,0,0,0,0,0,CT,161,0.0,0.0,0.0,0.0
1473,Deep Palace,NiKo,1,0,1,100,0,100,T,161,0.0869414014953921,0.08045052292839903,0.0,0.0
1474,Underpass,NiKo,0,0,0,85,0,85,CT,161,0.07390019127108328,0.0,0.0,0.0
1475,Underpass,NiKo,0,0,0,0,0,0,T,161,0.0,0.0,0.0,0.0
1476,A Site,yel,0,0,0,0,0,0,CT,129,0.0,0.0,0.0,0.0
1477,A Site,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1478,Top Balcony,yel,0,0,0,0,0,0,CT,129,0.0,0.0,0.0,0.0
1479,Top Balcony,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1480,Snipers Nest,yel,4,0,4,407,0,407,CT,129,0.3538515040862459,0.32180209171359614,0.0,0.0
1481,Snipers Nest,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1482,Top Mid,yel,0,0,0,0,0,0,CT,129,0.0,0.0,0.0,0.0
1483,Top Mid,yel,1,0,1,100,0,100,T,129,0.0869414014953921,0.08045052292839903,0.0,0.0
1484,Mid Close Connector,yel,0,0,0,0,0,0,CT,129,0.0,0.0,0.0,0.0
1485,Mid Close Connector,yel,0,0,0,0,2,-2,T,129,0.0,0.0,0.0,0.0015363343063450607
1486,Triple Box,yel,1,0,1,56,70,-14,CT,129,0.04868718483741958,0.08045052292839903,0.0,0.053771700722077126
1487,Triple Box,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1488,Default A,yel,0,0,0,83,0,83,CT,129,0.07216136324117545,0.0,0.0,0.0
1489,Default A,yel,0,1,-1,0,100,-100,T,129,0.0,0.0,0.06684491978609625,0.07681671531725304
1490,Bottom Stairs,yel,0,0,0,0,0,0,CT,129,0.0,0.0,0.0,0.0
1491,Bottom Stairs,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1492,CT Side Apps,yel,0,0,0,0,0,0,CT,129,0.0,0.0,0.0,0.0
1493,CT Side Apps,yel,2,1,1,200,100,100,T,129,0.1738828029907842,0.16090104585679807,0.06684491978609625,0.07681671531725304
1494,Top Mid Left Side,yel,0,0,0,0,0,0,CT,129,0.0,0.0,0.0,0.0
1495,Top Mid Left Side,yel,1,0,1,100,84,16,T,129,0.0869414014953921,0.08045052292839903,0.0,0.06452604086649255
1496,A Site Exposed to Stairs Connector Cat,yel,0,1,-1,0,95,-95,CT,129,0.0,0.0,0.06684491978609625,0.07297587955139039
1497,A Site Exposed to Stairs Connector Cat,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1498,Close A Ramp,yel,0,0,0,0,0,0,CT,129,0.0,0.0,0.0,0.0
1499,Close A Ramp,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1500,Close Left CT A Ramp,yel,0,0,0,0,0,0,CT,129,0.0,0.0,0.0,0.0
1501,Close Left CT A Ramp,yel,1,0,1,100,0,100,T,129,0.0869414014953921,0.08045052292839903,0.0,0.0
1502,Catwalk Connector Peek,yel,0,0,0,0,0,0,CT,129,0.0,0.0,0.0,0.0
1503,Catwalk Connector Peek,yel,0,1,-1,0,100,-100,T,129,0.0,0.0,0.06684491978609625,0.07681671531725304
1504,CT Deep Catwalk Mid peek,yel,2,0,2,123,0,123,CT,129,0.10693792383933229,0.16090104585679807,0.0,0.0
1505,CT Deep Catwalk Mid peek,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1506,B Bombsite Cross to Catwalk,yel,0,0,0,0,0,0,CT,129,0.0,0.0,0.0,0.0
1507,B Bombsite Cross to Catwalk,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1508,Left Side Platform,yel,1,0,1,17,0,17,CT,129,0.014780038254216657,0.08045052292839903,0.0,0.0
1509,Left Side Platform,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1510,CT Catwalk,yel,0,0,0,0,0,0,CT,129,0.0,0.0,0.0,0.0
1511,CT Catwalk,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1512,Underneath B apps plat,yel,0,1,-1,83,100,-17,CT,129,0.07216136324117545,0.0,0.06684491978609625,0.07681671531725304
1513,Underneath B apps plat,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1514,market,yel,1,0,1,86,0,86,CT,129,0.07476960528603721,0.08045052292839903,0.0,0.0
1515,market,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1516,Van Barrel Peek,yel,0,0,0,0,0,0,CT,129,0.0,0.0,0.0,0.0
1517,Van Barrel Peek,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1518,Underpass,yel,1,0,1,100,0,100,CT,129,0.0869414014953921,0.08045052292839903,0.0,0.0
1519,Underpass,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1520,Deep T Apps,yel,1,0,1,85,0,85,CT,129,0.07390019127108328,0.08045052292839903,0.0,0.0
1521,Deep T Apps,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1522,Catwalk T Aparments Peek,yel,0,0,0,0,0,0,CT,129,0.0,0.0,0.0,0.0
1523,Catwalk T Aparments Peek,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1524,Bench,yel,0,0,0,0,0,0,CT,129,0.0,0.0,0.0,0.0
1525,Bench,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1526,Top Mid Right Side,yel,0,0,0,0,0,0,CT,129,0.0,0.0,0.0,0.0
1527,Top Mid Right Side,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1528,Catwalk Plant B Site,yel,0,1,-1,0,84,-84,CT,129,0.0,0.0,0.06684491978609625,0.06452604086649255
1529,Catwalk Plant B Site,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1530,Market Window Peek,yel,1,0,1,100,0,100,CT,129,0.0869414014953921,0.08045052292839903,0.0,0.0
1531,Market Window Peek,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1532,CT Outside Market,yel,1,0,1,36,0,36,CT,129,0.03129890453834116,0.08045052292839903,0.0,0.0
1533,CT Outside Market,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1534,Deep Palace,yel,0,0,0,0,0,0,CT,129,0.0,0.0,0.0,0.0
1535,Deep Palace,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1536,Deep Catwalk,yel,1,0,1,100,0,100,CT,129,0.0869414014953921,0.08045052292839903,0.0,0.0
1537,Deep Catwalk,yel,1,0,1,61,0,61,T,129,0.05303425491218919,0.08045052292839903,0.0,0.0
1538,Ninja,yel,1,0,1,100,0,100,CT,129,0.0869414014953921,0.08045052292839903,0.0,0.0
1539,Ninja,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1540,Elevated Snipers Awp Peek,yel,0,1,-1,95,100,-5,CT,129,0.0825943314206225,0.0,0.06684491978609625,0.07681671531725304
1541,Elevated Snipers Awp Peek,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1542,Deep CT,yel,3,0,3,248,0,248,CT,129,0.21561467570857243,0.2413515687851971,0.0,0.0
1543,Deep CT,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1544,Top Mid Boxes Right Side Peek,yel,0,0,0,0,0,0,CT,129,0.0,0.0,0.0,0.0
1545,Top Mid Boxes Right Side Peek,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1546,Back Right B Site from T's Perspective,yel,0,0,0,0,0,0,CT,129,0.0,0.0,0.0,0.0
1547,Back Right B Site from T's Perspective,yel,0,0,0,0,0,0,T,129,0.0,0.0,0.0,0.0
1548,Back B Site Peeking Apps/Plat,yel,0,0,0,0,0,0,CT,129,0.0,0.0,0.0,0.0
1549,Back B Site Peeking Apps/Plat,yel,3,0,3,273,0,273,T,129,0.23735002608242045,0.2413515687851971,0.0,0.0
1550,CT Side Apps,Maluk3,1,0,1,99,0,99,CT,92,0.08607198748043818,0.08045052292839903,0.0,0.0
1551,CT Side Apps,Maluk3,0,2,-2,0,190,-190,T,92,0.0,0.0,0.1336898395721925,0.14595175910278077
1552,A Site Exposed to Stairs Connector Cat,Maluk3,0,0,0,0,0,0,CT,92,0.0,0.0,0.0,0.0
1553,A Site Exposed to Stairs Connector Cat,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1554,Underpass,Maluk3,1,0,1,100,0,100,CT,92,0.0869414014953921,0.08045052292839903,0.0,0.0
1555,Underpass,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1556,Deep Catwalk,Maluk3,0,0,0,0,0,0,CT,92,0.0,0.0,0.0,0.0
1557,Deep Catwalk,Maluk3,1,0,1,88,0,88,T,92,0.07650843331594505,0.08045052292839903,0.0,0.0
1558,Connector behind box,Maluk3,0,0,0,0,0,0,CT,92,0.0,0.0,0.0,0.0
1559,Connector behind box,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1560,Mid Close Connector,Maluk3,0,0,0,0,0,0,CT,92,0.0,0.0,0.0,0.0
1561,Mid Close Connector,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1562,Snipers Nest,Maluk3,0,1,-1,0,100,-100,CT,92,0.0,0.0,0.06684491978609625,0.07681671531725304
1563,Snipers Nest,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1564,Ticketbooth ,Maluk3,0,2,-2,46,190,-144,CT,92,0.03999304468788037,0.0,0.1336898395721925,0.14595175910278077
1565,Ticketbooth ,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1566,Bench,Maluk3,0,0,0,0,0,0,CT,92,0.0,0.0,0.0,0.0
1567,Bench,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1568,A Ramp,Maluk3,0,0,0,0,0,0,CT,92,0.0,0.0,0.0,0.0
1569,A Ramp,Maluk3,1,0,1,74,0,74,T,92,0.06433663710659016,0.08045052292839903,0.0,0.0
1570,Sandwhich,Maluk3,0,0,0,0,0,0,CT,92,0.0,0.0,0.0,0.0
1571,Sandwhich,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1572,B Bombsite Cross to Catwalk,Maluk3,0,0,0,0,0,0,CT,92,0.0,0.0,0.0,0.0
1573,B Bombsite Cross to Catwalk,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1574,T Palace Stairs Peek,Maluk3,1,1,0,100,100,0,CT,92,0.0869414014953921,0.08045052292839903,0.06684491978609625,0.07681671531725304
1575,T Palace Stairs Peek,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1576,Deep T Apps Underpass STairs,Maluk3,0,0,0,0,0,0,CT,92,0.0,0.0,0.0,0.0
1577,Deep T Apps Underpass STairs,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1578,Top STairs,Maluk3,0,1,-1,0,100,-100,CT,92,0.0,0.0,0.06684491978609625,0.07681671531725304
1579,Top STairs,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1580,Catwalk T Aparments Peek,Maluk3,1,0,1,100,0,100,CT,92,0.0869414014953921,0.08045052292839903,0.0,0.0
1581,Catwalk T Aparments Peek,Maluk3,1,1,0,100,90,10,T,92,0.0869414014953921,0.08045052292839903,0.06684491978609625,0.06913504378552773
1582,Close Left CT A Ramp,Maluk3,0,1,-1,0,100,-100,CT,92,0.0,0.0,0.06684491978609625,0.07681671531725304
1583,Close Left CT A Ramp,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1584,Top Balcony,Maluk3,0,0,0,0,0,0,CT,92,0.0,0.0,0.0,0.0
1585,Top Balcony,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1586,Bottom Connector,Maluk3,0,0,0,0,0,0,CT,92,0.0,0.0,0.0,0.0
1587,Bottom Connector,Maluk3,1,0,1,75,0,75,T,92,0.06520605112154408,0.08045052292839903,0.0,0.0
1588,Leftside Connector,Maluk3,3,0,3,244,0,244,CT,92,0.21213701964875675,0.2413515687851971,0.0,0.0
1589,Leftside Connector,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1590,T Deep Apps Underpass/Apps Peek,Maluk3,0,0,0,0,0,0,CT,92,0.0,0.0,0.0,0.0
1591,T Deep Apps Underpass/Apps Peek,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1592,T Spawn towards Apps,Maluk3,0,0,0,0,0,0,CT,92,0.0,0.0,0.0,0.0
1593,T Spawn towards Apps,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1594,Deep CT,Maluk3,0,1,-1,0,100,-100,CT,92,0.0,0.0,0.06684491978609625,0.07681671531725304
1595,Deep CT,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1596,Top Connector,Maluk3,1,0,1,97,0,97,CT,92,0.08433315945053034,0.08045052292839903,0.0,0.0
1597,Top Connector,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1598,Bottom Stairs,Maluk3,1,0,1,100,0,100,CT,92,0.0869414014953921,0.08045052292839903,0.0,0.0
1599,Bottom Stairs,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1600,Deep Palace,Maluk3,0,0,0,0,0,0,CT,92,0.0,0.0,0.0,0.0
1601,Deep Palace,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1602,Top Mid Right Side,Maluk3,0,0,0,0,0,0,CT,92,0.0,0.0,0.0,0.0
1603,Top Mid Right Side,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1604,CT Catwalk,Maluk3,1,0,1,100,0,100,CT,92,0.0869414014953921,0.08045052292839903,0.0,0.0
1605,CT Catwalk,Maluk3,2,0,2,137,0,137,T,92,0.11910972004868718,0.16090104585679807,0.0,0.0
1606,Top Mid Catwalk,Maluk3,0,0,0,0,0,0,CT,92,0.0,0.0,0.0,0.0
1607,Top Mid Catwalk,Maluk3,0,1,-1,75,100,-25,T,92,0.06520605112154408,0.0,0.06684491978609625,0.07681671531725304
1608,Top Mid,Maluk3,0,0,0,0,0,0,CT,92,0.0,0.0,0.0,0.0
1609,Top Mid,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1610,Snipers Palace Peek,Maluk3,2,0,2,200,0,200,CT,92,0.1738828029907842,0.16090104585679807,0.0,0.0
1611,Snipers Palace Peek,Maluk3,0,0,0,0,0,0,T,92,0.0,0.0,0.0,0.0
1612,Ticketbooth ,kennyS,2,0,2,309,0,309,CT,106,0.2686489306207616,0.16090104585679807,0.0,0.0
1613,Ticketbooth ,kennyS,0,0,0,0,0,0,T,106,0.0,0.0,0.0,0.0
1614,Deep Catwalk,kennyS,0,0,0,0,0,0,CT,106,0.0,0.0,0.0,0.0
1615,Deep Catwalk,kennyS,0,0,0,0,0,0,T,106,0.0,0.0,0.0,0.0
1616,A Ramp,kennyS,0,0,0,0,0,0,CT,106,0.0,0.0,0.0,0.0
1617,A Ramp,kennyS,2,0,2,83,0,83,T,106,0.07216136324117545,0.16090104585679807,0.0,0.0
1618,Right Side Connector,kennyS,0,0,0,0,0,0,CT,106,0.0,0.0,0.0,0.0
1619,Right Side Connector,kennyS,0,0,0,0,0,0,T,106,0.0,0.0,0.0,0.0
1620,Deep Jungle,kennyS,2,0,2,200,0,200,CT,106,0.1738828029907842,0.16090104585679807,0.0,0.0
1621,Deep Jungle,kennyS,0,0,0,0,0,0,T,106,0.0,0.0,0.0,0.0
1622,Right Side Snipers Nest,kennyS,0,0,0,0,0,0,CT,106,0.0,0.0,0.0,0.0
1623,Right Side Snipers Nest,kennyS,0,0,0,0,0,0,T,106,0.0,0.0,0.0,0.0
1624,Top Mid Catwalk,kennyS,0,0,0,0,0,0,CT,106,0.0,0.0,0.0,0.0
1625,Top Mid Catwalk,kennyS,1,0,1,100,0,100,T,106,0.0869414014953921,0.08045052292839903,0.0,0.0
1626,Deep Palace,kennyS,0,0,0,0,0,0,CT,106,0.0,0.0,0.0,0.0
1627,Deep Palace,kennyS,0,2,-2,0,103,-103,T,106,0.0,0.0,0.1336898395721925,0.07912121677677061
1628,B Site Default Plant,kennyS,0,0,0,0,0,0,CT,106,0.0,0.0,0.0,0.0
1629,B Site Default Plant,kennyS,0,0,0,0,0,0,T,106,0.0,0.0,0.0,0.0
1630,Bottom Connector,kennyS,0,0,0,55,0,55,CT,106,0.04781777082246566,0.0,0.0,0.0
1631,Bottom Connector,kennyS,1,0,1,100,0,100,T,106,0.0869414014953921,0.08045052292839903,0.0,0.0
1632,Underpass,kennyS,0,0,0,0,0,0,CT,106,0.0,0.0,0.0,0.0
1633,Underpass,kennyS,0,0,0,0,0,0,T,106,0.0,0.0,0.0,0.0
1634,Snipers Palace Peek,kennyS,2,0,2,116,0,116,CT,106,0.10085202573465485,0.16090104585679807,0.0,0.0
1635,Snipers Palace Peek,kennyS,0,0,0,0,0,0,T,106,0.0,0.0,0.0,0.0
1636,Mid Close Connector,kennyS,1,0,1,100,0,100,CT,106,0.0869414014953921,0.08045052292839903,0.0,0.0
1637,Mid Close Connector,kennyS,0,1,-1,0,86,-86,T,106,0.0,0.0,0.06684491978609625,0.06606237517283761
1638,Bench,kennyS,0,0,0,0,0,0,CT,106,0.0,0.0,0.0,0.0
1639,Bench,kennyS,0,0,0,0,0,0,T,106,0.0,0.0,0.0,0.0
1640,Back B Site Peeking Apps/Plat,kennyS,0,0,0,0,0,0,CT,106,0.0,0.0,0.0,0.0
1641,Back B Site Peeking Apps/Plat,kennyS,0,0,0,0,47,-47,T,106,0.0,0.0,0.0,0.03610385619910893
1642,Middle Bench,kennyS,0,0,0,0,0,0,CT,106,0.0,0.0,0.0,0.0
1643,Middle Bench,kennyS,0,0,0,0,0,0,T,106,0.0,0.0,0.0,0.0
1644,A Site,kennyS,0,0,0,0,0,0,CT,106,0.0,0.0,0.0,0.0
1645,A Site,kennyS,0,0,0,0,0,0,T,106,0.0,0.0,0.0,0.0
1646,Snipers Nest,kennyS,1,0,1,267,0,267,CT,106,0.23213354199269695,0.08045052292839903,0.0,0.0
1647,Snipers Nest,kennyS,0,0,0,0,0,0,T,106,0.0,0.0,0.0,0.0
1648,Deep CT,kennyS,0,0,0,0,0,0,CT,106,0.0,0.0,0.0,0.0
1649,Deep CT,kennyS,0,1,-1,0,92,-92,T,106,0.0,0.0,0.06684491978609625,0.0706713780918728
1650,Catwalk T Aparments Peek,kennyS,0,0,0,0,0,0,CT,106,0.0,0.0,0.0,0.0
1651,Catwalk T Aparments Peek,kennyS,0,0,0,0,0,0,T,106,0.0,0.0,0.0,0.0
1652,Safe Plant B Site,kennyS,0,0,0,0,0,0,CT,106,0.0,0.0,0.0,0.0
1653,Safe Plant B Site,kennyS,0,0,0,0,0,0,T,106,0.0,0.0,0.0,0.0
1654,CT Catwalk,kennyS,0,0,0,0,0,0,CT,106,0.0,0.0,0.0,0.0
1655,CT Catwalk,kennyS,1,0,1,100,0,100,T,106,0.0869414014953921,0.08045052292839903,0.0,0.0
1656,Market Window Peek,kennyS,2,0,2,200,0,200,CT,106,0.1738828029907842,0.16090104585679807,0.0,0.0
1657,Market Window Peek,kennyS,0,0,0,0,0,0,T,106,0.0,0.0,0.0,0.0
1658,Close A Ramp,kennyS,0,0,0,0,0,0,CT,106,0.0,0.0,0.0,0.0
1659,Close A Ramp,kennyS,0,1,-1,0,100,-100,T,106,0.0,0.0,0.06684491978609625,0.07681671531725304
1660,Arch,kennyS,0,0,0,0,0,0,CT,106,0.0,0.0,0.0,0.0
1661,Arch,kennyS,0,0,0,0,0,0,T,106,0.0,0.0,0.0,0.0
1662,T Palace Stairs Peek,kennyS,0,0,0,0,0,0,CT,106,0.0,0.0,0.0,0.0
1663,T Palace Stairs Peek,kennyS,1,0,1,20,0,20,T,106,0.01738828029907842,0.08045052292839903,0.0,0.0
1664,CT Side Apps,kennyS,0,0,0,0,0,0,CT,106,0.0,0.0,0.0,0.0
